image_id,Carriageway,Upgrade cost,Motorcycle observed flow,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Curvature,Quality of curve,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Speed management / traffic calming,Pedestrian fencing,Vehicle parking,Sidewalk - passenger-side,Service road,School zone warning,School zone crossing supervisor
119,1,3,3,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
599,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
850,1,3,1,1,1,1,4,2,19,13,11,2,1,1,15,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
966,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,4,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1616,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
166,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,1,1,6,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
411,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
551,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1160,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
145,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,1,1,6,1,1,4,1,3,1,1,2,1,1,1,1,1,1,2,2,4,3
229,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
552,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
356,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,13,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1912,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1818,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,3,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1632,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
614,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1209,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
712,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1993,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1486,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
978,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
980,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
2001,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1511,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
293,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1252,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
777,1,3,1,1,1,1,7,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1751,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
899,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1974,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
397,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1578,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,2,1
90,1,3,1,1,1,1,4,2,11,11,7,1,7,1,9,2,11,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,2,4,3
983,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,17,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
784,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1932,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1345,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
18,1,3,2,1,1,1,4,2,11,11,7,1,6,1,1,1,12,1,3,3,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
986,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,12,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1589,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,1,2,1,3,1,1,1,4,1,4,3,2,1,2,1,2,7,3,7,1,1,1,6,2,2,1
1930,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1042,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
841,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
208,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
298,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,1,1,4,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
413,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1812,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
214,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1899,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,4,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1530,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
874,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1922,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
370,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
40,1,3,3,1,1,1,3,2,11,11,7,1,6,1,12,2,11,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
604,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1482,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1004,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,2,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1642,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
821,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,6,2,2,1
241,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,1,2,6,1,1,4,1,3,1,1,2,7,3,7,1,1,1,3,2,4,3
513,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,2,1
1730,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1292,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
285,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1852,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1341,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1758,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
292,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,13,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1699,1,1,1,1,1,1,3,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
809,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,2,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1012,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
2000,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1698,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
514,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,2,1
1843,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,4,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1585,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,1,1,1,4,1,1,3,1,3,2,1,2,7,3,7,1,1,1,5,2,2,1
1350,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
365,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,1,1,6,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
470,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
698,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1308,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1559,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,4,3
428,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
818,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,12,1,3,3,12,1,7,3,1,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1374,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
697,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
717,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1436,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
443,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
827,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,1,1,7,2,1,1,6,2,2,1
1801,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1903,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1319,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
590,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
729,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
452,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
502,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,2,1
1649,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
682,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
133,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,2,1,1,2,2,7,3,7,1,1,1,5,2,4,3
404,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1694,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
310,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,1,1,6,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1093,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
674,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
222,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
770,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,3,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
888,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
488,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
400,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
660,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,1,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
132,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,2,1,1,2,2,7,3,7,1,1,1,5,2,4,3
939,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1904,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1749,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,1,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1693,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1034,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1216,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1811,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
914,1,3,1,1,1,1,4,2,19,13,11,2,1,1,15,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,1,1,7,2,1,1,5,2,4,3
1745,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
130,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
496,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,1,1,1,1,5,2,4,3
418,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,1,1,7,1,1,1,5,2,4,3
973,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1508,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
69,1,3,2,1,1,1,4,2,11,11,7,1,6,1,12,2,11,1,3,3,12,1,7,3,1,4,1,3,1,1,2,1,1,7,1,1,1,2,1,4,3
524,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
1754,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
819,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,12,1,3,3,12,1,7,3,1,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
21,1,3,2,1,1,1,4,2,11,11,7,1,6,1,13,2,11,1,3,3,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
1830,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1837,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1215,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1187,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
449,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1866,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,16,1,6,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
868,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
461,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1977,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
931,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,1,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1775,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
807,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,2,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1874,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1867,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,16,1,6,1,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1301,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
886,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
643,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
650,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
478,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1969,1,2,1,1,1,1,1,1,13,13,11,1,2,1,15,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1915,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1193,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
918,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1752,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
13,1,3,2,1,1,1,4,2,11,11,7,1,6,1,1,2,12,1,3,3,1,2,4,1,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
1814,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
104,1,3,1,1,1,1,4,2,11,11,7,1,5,2,13,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
341,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
